annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class
P06_07_85,P06,P06_07,00:08:39.580,00:08:40.411,12469920,12489863,metal-only-collision
P06_07_86,P06,P06_07,00:08:41.913,00:08:42.576,12525912,12541824,metal-only-collision
P06_07_95,P06,P06_07,00:09:14.496,00:09:15.501,13307904,13332024,metal-only-collision
P06_07_96,P06,P06_07,00:09:16.288,00:09:18.426,13350912,13402224,metal-glass-collision
P06_07_97,P06,P06_07,00:09:36.601,00:09:36.955,13838424,13846920,metal-glass-collision
P06_07_98,P06,P06_07,00:09:47.329,00:09:47.749,14095895,14105976,metal-only-collision
P06_07_100,P06,P06_07,00:09:53.121,00:09:54.059,14234904,14257416,metal-only-collision
P06_07_101,P06,P06_07,00:09:58.163,00:09:58.476,14355912,14363424,metal-plastic-collision
P06_07_102,P06,P06_07,00:09:59.621,00:10:00.246,14390904,14405904,plastic-marble-collision
P06_07_103,P06,P06_07,00:10:01.926,00:10:02.694,14446224,14464655,metal-only-collision
P06_07_105,P06,P06_07,00:10:18.648,00:10:19.734,14847552,14873616,metal-glass-collision
P06_07_106,P06,P06_07,00:10:21.863,00:10:22.258,14924712,14934192,glass-marble-collision
P06_07_117,P06,P06_07,00:11:25.656,00:11:25.906,16455743,16461743,plastic-only-collision
P06_07_121,P06,P06_07,00:11:55.138,00:11:55.802,17163312,17179248,metal-glass-collision
P06_07_125,P06,P06_07,00:13:19.695,00:13:21.654,19192680,19239696,ceramic-only-collision
P06_07_128,P06,P06_07,00:13:29.424,00:13:30.633,19426176,19455192,metal-ceramic-collision
P06_07_129,P06,P06_07,00:13:36.883,00:13:37.716,19605192,19625184,metal-ceramic-collision
P06_07_130,P06,P06_07,00:13:38.674,00:13:38.945,19648176,19654680,metal-only-collision
P06_07_131,P06,P06_07,00:13:46.758,00:13:47.088,19842192,19850112,metal-only-collision
P06_07_134,P06,P06_07,00:14:00.434,00:14:01.434,20170416,20194416,metal-only-collision
P06_07_135,P06,P06_07,00:14:03.459,00:14:07.809,20243016,20347416,metal-ceramic-collision
P06_07_137,P06,P06_07,00:14:21.609,00:14:24.684,20678616,20752416,metal-ceramic-collision
P06_07_142,P06,P06_07,00:14:43.909,00:14:46.009,21213816,21264216,metal-plastic-collision
P06_07_144,P06,P06_07,00:14:47.259,00:14:48.559,21294216,21325416,metal-paper-collision
P06_07_147,P06,P06_07,00:14:56.834,00:14:57.510,21524016,21540240,metal-marble-collision
P06_07_148,P06,P06_07,00:14:58.609,00:14:59.209,21566616,21581016,metal-only-collision
P06_07_151,P06,P06_07,00:15:17.384,00:15:17.734,22017216,22025616,metal-only-collision
P06_07_156,P06,P06_07,00:16:00.182,00:16:00.876,23044368,23061024,metal-only-collision
P06_07_159,P06,P06_07,00:16:15.070,00:16:15.349,23401680,23408376,plastic-only-collision
P06_08_1,P06,P06_08,00:00:14.040,00:00:14.423,336960,346152,metal-only-collision
P06_09_2,P06,P06_09,00:00:21.086,00:00:21.506,506063,516144,metal-paper-collision
P06_09_3,P06,P06_09,00:00:23.273,00:00:23.627,558552,567048,ceramic-only-collision
P06_09_4,P06,P06_09,00:00:24.231,00:00:24.590,581544,590160,metal-only-collision
P06_09_9,P06,P06_09,00:00:36.544,00:00:36.944,877055,886656,metal-ceramic-collision
P06_09_17,P06,P06_09,00:01:10.065,00:01:10.898,1681560,1701552,metal-only-collision
P06_09_38,P06,P06_09,00:01:50.947,00:01:51.932,2662728,2686368,metal-only-collision
P06_09_39,P06,P06_09,00:01:52.607,00:01:53.569,2702568,2725656,metal-wood-collision
P06_09_40,P06,P06_09,00:01:53.279,00:01:53.710,2718696,2729040,glass-marble-collision
P06_09_41,P06,P06_09,00:01:54.099,00:01:55.015,2738376,2760360,metal-glass-collision
P06_09_43,P06,P06_09,00:02:01.316,00:02:01.676,2911584,2920224,metal-only-collision
P06_09_45,P06,P06_09,00:02:07.709,00:02:08.209,3065016,3077016,metal-plastic-collision
P06_09_47,P06,P06_09,00:02:11.522,00:02:12.126,3156528,3171024,metal-wood-collision
P06_09_48,P06,P06_09,00:02:12.734,00:02:13.417,3185616,3202008,plastic-only-collision
P06_09_71,P06,P06_09,00:02:58.931,00:02:59.331,4294344,4303944,metal-plastic-collision
P06_09_72,P06,P06_09,00:02:59.980,00:03:01.021,4319520,4344504,metal-plastic-collision
P06_09_75,P06,P06_09,00:03:04.188,00:03:05.063,4420512,4441512,metal-plastic-collision
P06_09_77,P06,P06_09,00:03:13.947,00:03:14.870,4654728,4676880,metal-only-collision
P06_09_80,P06,P06_09,00:03:16.917,00:03:19.480,4726008,4787520,metal-wood-collision
P06_09_87,P06,P06_09,00:03:32.683,00:03:33.209,5104392,5117016,metal-only-collision
P06_09_108,P06,P06_09,00:04:26.260,00:04:26.599,6390240,6398376,plastic-only-collision
P06_09_120,P06,P06_09,00:04:43.292,00:04:43.578,6799007,6805871,metal-wood-collision
P06_09_139,P06,P06_09,00:05:37.166,00:05:37.376,8091984,8097023,metal-paper-collision
P06_09_141,P06,P06_09,00:05:50.197,00:05:50.443,8404728,8410632,metal-only-collision
P06_09_143,P06,P06_09,00:06:13.109,00:06:13.371,8954616,8960904,wood-only-collision
P06_09_179,P06,P06_09,00:07:11.828,00:07:12.106,10363872,10370544,metal-plastic-collision
P06_09_180,P06,P06_09,00:07:14.335,00:07:14.835,10424040,10436040,metal-wood-collision
P06_09_181,P06,P06_09,00:07:16.199,00:07:16.492,10468776,10475808,metal-wood-collision
P06_09_183,P06,P06_09,00:07:18.183,00:07:18.506,10516392,10524144,metal-wood-collision
P06_09_185,P06,P06_09,00:07:22.014,00:07:22.292,10608336,10615008,metal-plastic-collision
P06_09_186,P06,P06_09,00:07:22.662,00:07:22.892,10623888,10629408,metal-wood-collision
P06_09_194,P06,P06_09,00:08:00.532,00:08:00.853,11532768,11540472,metal-plastic-collision
P06_09_197,P06,P06_09,00:08:09.916,00:08:10.380,11757984,11769120,wood-only-collision
P06_09_198,P06,P06_09,00:08:12.971,00:08:13.317,11831304,11839608,metal-only-collision
P06_09_223,P06,P06_09,00:09:09.836,00:09:10.106,13196064,13202544,metal-glass-collision
P06_09_224,P06,P06_09,00:09:10.823,00:09:11.038,13219752,13224912,metal-only-collision
P06_09_225,P06,P06_09,00:09:15.255,00:09:15.512,13326120,13332287,metal-only-collision
P06_09_226,P06,P06_09,00:09:28.701,00:09:29.026,13648824,13656623,metal-plastic-collision
P06_09_227,P06,P06_09,00:09:29.495,00:09:29.703,13667880,13672872,metal-wood-collision
P06_09_234,P06,P06_09,00:10:18.721,00:10:19.005,14849304,14856120,metal-plastic-collision
P06_09_237,P06,P06_09,00:10:36.133,00:10:36.802,15267192,15283248,metal-wood-collision
P06_09_248,P06,P06_09,00:11:04.318,00:11:05.093,15943632,15962231,metal-only-collision
P06_09_251,P06,P06_09,00:11:19.572,00:11:19.874,16309728,16316976,metal-plastic-collision
P06_09_253,P06,P06_09,00:11:30.831,00:11:31.081,16579944,16585944,metal-wood-collision
P06_09_255,P06,P06_09,00:11:40.318,00:11:42.239,16807632,16853736,metal-marble-collision
P06_09_262,P06,P06_09,00:12:09.068,00:12:09.487,17497632,17507688,metal-only-collision
P06_09_271,P06,P06_09,00:12:58.996,00:12:59.253,18695904,18702072,metal-wood-collision
P06_09_273,P06,P06_09,00:13:03.060,00:13:03.423,18793440,18802152,metal-wood-collision
P06_09_274,P06,P06_09,00:13:06.116,00:13:06.987,18866784,18887688,metal-only-collision
P06_09_281,P06,P06_09,00:13:54.287,00:13:54.961,20022888,20039064,metal-only-collision
P06_09_282,P06,P06_09,00:14:01.235,00:14:02.100,20189640,20210400,metal-wood-collision
P06_09_284,P06,P06_09,00:14:11.421,00:14:12.162,20434104,20451888,metal-wood-collision
P06_09_286,P06,P06_09,00:14:14.671,00:14:14.971,20512104,20519304,metal-only-collision
P06_09_287,P06,P06_09,00:14:16.198,00:14:16.606,20548752,20558544,metal-wood-collision
P06_09_296,P06,P06_09,00:14:52.488,00:14:52.767,21419712,21426408,metal-only-collision
P06_09_301,P06,P06_09,00:15:31.781,00:15:33.703,22362744,22408872,metal-wood-collision
P06_09_305,P06,P06_09,00:16:02.171,00:16:03.742,23092104,23129808,metal-only-collision
P06_09_306,P06,P06_09,00:16:04.055,00:16:05.626,23137320,23175024,metal-only-collision
P06_09_310,P06,P06_09,00:16:26.744,00:16:27.162,23681856,23691888,metal-only-collision
P06_09_311,P06,P06_09,00:16:44.442,00:16:44.903,24106608,24117672,plastic-only-collision
P06_09_312,P06,P06_09,00:16:47.055,00:16:47.938,24169320,24190512,metal-only-collision
P06_09_315,P06,P06_09,00:17:05.555,00:17:05.947,24613320,24622727,metal-only-collision
P06_09_317,P06,P06_09,00:17:17.844,00:17:18.088,24908256,24914112,metal-only-collision
P06_09_334,P06,P06_09,00:20:07.306,00:20:07.602,28975344,28982448,metal-wood-collision
P06_09_338,P06,P06_09,00:21:05.320,00:21:08.310,30367680,30439440,metal-only-collision
P06_09_339,P06,P06_09,00:21:19.680,00:21:19.965,30712320,30719159,plastic-only-collision
P06_09_341,P06,P06_09,00:21:32.592,00:21:32.918,31022208,31030031,metal-only-collision
P06_09_342,P06,P06_09,00:21:33.776,00:21:34.084,31050624,31058016,metal-marble-collision
P06_09_346,P06,P06_09,00:22:14.651,00:22:17.434,32031624,32098416,metal-only-collision
P06_101_2,P06,P06_101,00:00:03.566,00:00:05.847,85584,140328,plastic-paper-collision
P06_101_5,P06,P06_101,00:00:11.689,00:00:11.986,280536,287664,paper-only-collision
P06_101_6,P06,P06_101,00:00:12.799,00:00:13.377,307176,321048,plastic-paper-collision
P06_101_8,P06,P06_101,00:00:16.799,00:00:17.314,403176,415536,plastic-marble-collision
P06_101_11,P06,P06_101,00:00:21.424,00:00:21.783,514176,522792,plastic-paper-collision
P06_101_13,P06,P06_101,00:00:24.455,00:00:24.970,586920,599280,plastic-paper-collision
P06_101_16,P06,P06_101,00:00:27.377,00:00:27.861,657048,668664,plastic-only-collision
P06_101_19,P06,P06_101,00:00:51.470,00:00:54.611,1235280,1310664,metal-wood-collision
P06_101_22,P06,P06_101,00:01:09.658,00:01:10.986,1671792,1703664,metal-glass-collision
P06_101_24,P06,P06_101,00:01:12.361,00:01:12.627,1736664,1743048,metal-only-collision
P06_101_27,P06,P06_101,00:01:19.267,00:01:19.705,1902408,1912920,metal-only-collision
P06_101_28,P06,P06_101,00:01:20.053,00:01:20.877,1921272,1941048,metal-only-collision
P06_101_30,P06,P06_101,00:01:23.959,00:01:30.611,2015016,2174664,metal-only-collision
P06_101_35,P06,P06_101,00:01:40.533,00:01:40.799,2412792,2419176,metal-plastic-collision
P06_101_36,P06,P06_101,00:01:40.939,00:01:41.314,2422536,2431536,metal-only-collision
P06_101_37,P06,P06_101,00:01:43.220,00:01:43.736,2477280,2489664,plastic-only-collision
P06_101_40,P06,P06_101,00:02:01.264,00:02:02.551,2910336,2941224,metal-only-collision
P06_101_46,P06,P06_101,00:02:19.495,00:02:21.035,3347880,3384840,metal-plastic-collision
P06_101_52,P06,P06_101,00:02:37.109,00:02:38.989,3770616,3815736,metal-only-collision
P06_101_73,P06,P06_101,00:03:29.235,00:03:29.535,5021640,5028840,metal-only-collision
P06_101_74,P06,P06_101,00:03:31.109,00:03:31.429,5066616,5074296,metal-only-collision
P06_101_75,P06,P06_101,00:03:32.178,00:03:32.578,5092272,5101872,metal-plastic-collision
P06_101_77,P06,P06_101,00:03:38.993,00:03:39.373,5255832,5264952,metal-wood-collision
P06_101_78,P06,P06_101,00:03:45.336,00:03:46.336,5408064,5432064,metal-only-collision
P06_101_96,P06,P06_101,00:04:13.971,00:04:14.391,6095304,6105384,metal-only-collision
P06_101_97,P06,P06_101,00:04:15.751,00:04:18.031,6138024,6192744,metal-wood-collision
P06_101_98,P06,P06_101,00:04:19.520,00:04:20.120,6228480,6242880,metal-plastic-collision
P06_101_116,P06,P06_101,00:04:53.461,00:04:53.901,7043064,7053624,metal-only-collision
P06_101_117,P06,P06_101,00:04:54.701,00:04:55.091,7072824,7082184,metal-wood-collision
P06_101_118,P06,P06_101,00:05:00.581,00:05:01.221,7213944,7229304,metal-only-collision
P06_101_128,P06,P06_101,00:05:47.021,00:05:47.261,8328504,8334264,metal-only-collision
P06_101_130,P06,P06_101,00:06:08.741,00:06:09.521,8849784,8868504,metal-only-collision
P06_101_131,P06,P06_101,00:06:12.392,00:06:12.872,8937408,8948928,metal-only-collision
P06_101_132,P06,P06_101,00:06:14.989,00:06:15.409,8999736,9009816,metal-only-collision
P06_101_134,P06,P06_101,00:06:19.655,00:06:21.375,9111720,9153000,metal-plastic-collision
P06_101_149,P06,P06_101,00:06:56.422,00:06:56.942,9994128,10006608,metal-plastic-collision
P06_101_152,P06,P06_101,00:07:04.323,00:07:04.863,10183752,10196712,metal-plastic-collision
P06_101_154,P06,P06_101,00:07:19.378,00:07:19.798,10545072,10555152,metal-plastic-collision
P06_101_159,P06,P06_101,00:07:34.322,00:07:35.322,10903728,10927728,metal-only-collision
P06_101_160,P06,P06_101,00:07:35.655,00:07:36.375,10935720,10953000,metal-wood-collision
P06_101_174,P06,P06_101,00:08:48.625,00:08:49.625,12687000,12711000,metal-wood-collision
P06_101_177,P06,P06_101,00:09:01.089,00:09:01.696,12986136,13000704,metal-wood-collision
P06_101_178,P06,P06_101,00:09:02.966,00:09:03.406,13031184,13041743,metal-wood-collision
P06_101_179,P06,P06_101,00:09:04.321,00:09:05.261,13063704,13086264,metal-wood-collision
P06_101_180,P06,P06_101,00:09:06.481,00:09:07.061,13115544,13129464,metal-wood-collision
P06_101_181,P06,P06_101,00:09:07.911,00:09:12.131,13149863,13251144,metal-only-collision
P06_101_182,P06,P06_101,00:09:13.321,00:09:14.321,13279704,13303704,metal-wood-collision
P06_101_183,P06,P06_101,00:09:14.893,00:09:17.453,13317432,13378872,metal-only-collision
P06_101_198,P06,P06_101,00:10:27.830,00:10:28.630,15067920,15087120,metal-wood-collision
P06_101_200,P06,P06_101,00:10:31.575,00:10:32.055,15157800,15169319,metal-only-collision
P06_101_201,P06,P06_101,00:10:33.134,00:10:33.574,15195216,15205775,metal-only-collision
P06_101_202,P06,P06_101,00:10:34.296,00:10:35.416,15223104,15249984,metal-only-collision
P06_101_203,P06,P06_101,00:10:40.002,00:10:41.002,15360047,15384047,metal-only-collision
P06_101_204,P06,P06_101,00:10:42.149,00:10:42.609,15411576,15422616,metal-only-collision
P06_101_207,P06,P06_101,00:10:49.648,00:10:50.328,15591552,15607872,metal-plastic-collision
P06_101_211,P06,P06_101,00:11:03.231,00:11:04.551,15917544,15949224,metal-only-collision
P06_101_212,P06,P06_101,00:11:07.294,00:11:07.914,16015056,16029936,metal-only-collision
P06_101_213,P06,P06_101,00:11:12.397,00:11:13.417,16137528,16162008,metal-wood-collision
P06_101_224,P06,P06_101,00:12:20.622,00:12:20.848,17774928,17780352,metal-wood-collision
P06_101_225,P06,P06_101,00:12:21.999,00:12:22.239,17807976,17813736,metal-only-collision
P06_101_226,P06,P06_101,00:12:23.477,00:12:23.997,17843448,17855928,metal-wood-collision
P06_101_228,P06,P06_101,00:12:46.249,00:12:46.449,18389976,18394776,metal-wood-collision
P06_101_229,P06,P06_101,00:12:47.696,00:12:48.696,18424704,18448704,metal-only-collision
P06_101_230,P06,P06_101,00:12:49.612,00:12:50.232,18470688,18485568,metal-only-collision
P06_101_231,P06,P06_101,00:12:50.878,00:12:51.218,18501072,18509232,metal-only-collision
P06_101_232,P06,P06_101,00:12:53.136,00:12:53.696,18555264,18568704,metal-only-collision
P06_101_233,P06,P06_101,00:12:56.241,00:12:56.801,18629784,18643224,metal-only-collision
P06_101_234,P06,P06_101,00:12:57.152,00:12:57.432,18651648,18658368,metal-only-collision
P06_101_235,P06,P06_101,00:12:59.443,00:13:00.443,18706632,18730632,metal-wood-collision
P06_101_236,P06,P06_101,00:13:01.037,00:13:01.313,18744888,18751512,metal-wood-collision
P06_101_237,P06,P06_101,00:13:02.459,00:13:03.459,18779016,18803016,metal-wood-collision
P06_101_241,P06,P06_101,00:13:22.286,00:13:22.706,19254864,19264944,metal-only-collision
P06_101_244,P06,P06_101,00:13:34.164,00:13:34.564,19539936,19549536,metal-only-collision
P06_101_245,P06,P06_101,00:13:49.462,00:13:49.962,19907088,19919088,metal-wood-collision
P06_101_246,P06,P06_101,00:13:53.034,00:13:53.334,19992816,20000016,metal-only-collision
P06_101_247,P06,P06_101,00:13:54.636,00:13:54.976,20031264,20039424,metal-only-collision
P06_101_248,P06,P06_101,00:13:56.656,00:13:56.976,20079744,20087424,metal-only-collision
P06_101_251,P06,P06_101,00:14:02.882,00:14:03.202,20229168,20236848,metal-only-collision
P06_101_253,P06,P06_101,00:14:06.898,00:14:07.198,20325552,20332752,metal-only-collision
P06_101_254,P06,P06_101,00:14:09.310,00:14:09.590,20383440,20390160,metal-plastic-collision
P06_101_255,P06,P06_101,00:14:11.435,00:14:11.775,20434440,20442600,metal-only-collision
P06_101_260,P06,P06_101,00:14:36.783,00:14:37.343,21042792,21056232,metal-only-collision
P06_101_264,P06,P06_101,00:14:47.555,00:14:48.055,21301320,21313320,metal-paper-collision
P06_101_265,P06,P06_101,00:14:48.549,00:14:48.949,21325176,21334776,metal-only-collision
P06_101_267,P06,P06_101,00:14:50.249,00:14:50.669,21365976,21376056,metal-glass-collision
P06_101_269,P06,P06_101,00:14:54.478,00:14:54.778,21467472,21474672,metal-only-collision
P06_101_270,P06,P06_101,00:14:57.765,00:14:58.445,21546360,21562680,metal-only-collision
P06_101_271,P06,P06_101,00:14:59.000,00:14:59.413,21576000,21585912,glass-marble-collision
P06_101_274,P06,P06_101,00:15:08.652,00:15:09.752,21807648,21834048,metal-glass-collision
P06_101_275,P06,P06_101,00:15:10.522,00:15:11.342,21852528,21872208,metal-only-collision
P06_101_276,P06,P06_101,00:15:11.859,00:15:12.859,21884616,21908616,metal-only-collision
P06_101_277,P06,P06_101,00:15:13.377,00:15:13.897,21921048,21933528,metal-only-collision
P06_101_279,P06,P06_101,00:15:16.009,00:15:16.369,21984216,21992856,metal-only-collision
P06_101_280,P06,P06_101,00:15:19.380,00:15:19.760,22065120,22074240,metal-glass-collision
P06_101_281,P06,P06_101,00:15:20.272,00:15:20.672,22086528,22096128,metal-only-collision
P06_101_282,P06,P06_101,00:15:21.206,00:15:21.626,22108944,22119024,metal-only-collision
P06_101_286,P06,P06_101,00:15:43.886,00:15:44.306,22653264,22663344,metal-only-collision
P06_101_287,P06,P06_101,00:15:47.346,00:15:47.806,22736304,22747344,metal-wood-collision
P06_101_288,P06,P06_101,00:15:49.279,00:15:49.659,22782696,22791816,metal-only-collision
P06_101_291,P06,P06_101,00:16:13.663,00:16:14.043,23367912,23377032,metal-only-collision
P06_101_296,P06,P06_101,00:16:55.459,00:16:55.859,24371016,24380616,plastic-only-collision
P06_101_298,P06,P06_101,00:17:07.776,00:17:08.776,24666624,24690624,plastic-only-collision
P06_101_299,P06,P06_101,00:17:09.776,00:17:10.136,24714624,24723264,metal-only-collision
P06_101_307,P06,P06_101,00:17:38.814,00:17:39.514,25411536,25428335,plastic-paper-collision
P06_101_309,P06,P06_101,00:17:52.751,00:17:53.191,25746024,25756584,metal-only-collision
P06_101_311,P06,P06_101,00:18:02.184,00:18:02.444,25972416,25978656,plastic-only-collision
P06_101_312,P06,P06_101,00:18:05.064,00:18:05.864,26041536,26060736,metal-only-collision
P06_101_319,P06,P06_101,00:18:28.594,00:18:29.374,26606256,26624976,metal-ceramic-collision
P06_101_320,P06,P06_101,00:18:31.866,00:18:32.186,26684784,26692463,metal-only-collision
P06_101_321,P06,P06_101,00:18:32.818,00:18:33.158,26707632,26715791,metal-only-collision
P06_101_322,P06,P06_101,00:18:34.315,00:18:35.315,26743560,26767560,metal-only-collision
P06_101_336,P06,P06_101,00:19:22.832,00:19:23.152,27907968,27915648,metal-only-collision
P06_101_337,P06,P06_101,00:19:25.093,00:19:25.713,27962232,27977112,metal-only-collision
P06_101_338,P06,P06_101,00:19:29.900,00:19:30.220,28077600,28085280,metal-wood-collision
P06_101_340,P06,P06_101,00:19:33.871,00:19:34.171,28172904,28180104,metal-only-collision
P06_101_349,P06,P06_101,00:19:55.182,00:19:55.582,28684368,28693968,metal-only-collision
P06_101_366,P06,P06_101,00:20:38.840,00:20:39.171,29732159,29740104,metal-only-collision
P06_101_370,P06,P06_101,00:20:48.613,00:20:49.195,29966712,29980680,metal-only-collision
P06_101_372,P06,P06_101,00:20:51.407,00:20:54.861,30033768,30116664,metal-only-collision
P06_101_373,P06,P06_101,00:20:55.679,00:20:57.315,30136296,30175560,metal-only-collision
P06_101_432,P06,P06_101,00:23:05.676,00:23:05.902,33256224,33261648,plastic-only-collision
P06_101_436,P06,P06_101,00:23:14.220,00:23:14.729,33461280,33473496,metal-plastic-collision
P06_101_438,P06,P06_101,00:23:16.501,00:23:16.926,33516024,33526224,metal-only-collision
P06_101_441,P06,P06_101,00:23:35.264,00:23:36.184,33966336,33988416,ceramic-only-collision
P06_101_442,P06,P06_101,00:23:36.855,00:23:39.715,34004520,34073160,metal-only-collision
P06_101_443,P06,P06_101,00:23:44.811,00:23:45.166,34195464,34203984,metal-wood-collision
P06_101_449,P06,P06_101,00:24:00.513,00:24:01.111,34572312,34586664,metal-only-collision
